image_id,model,accuracy,precision,recall,specificity,dice,iou,hd95
CHNCXR_0424_1.png,unet,0.937255859375,0.993378024852845,0.7508960573476703,0.9983587956396645,0.8552826071654818,0.7471561212568407,26.0
CHNCXR_0424_1.png,resunetpp,0.95819091796875,0.9936829734097253,0.8359906068471141,0.9982574867285327,0.9080413478319237,0.8315711826899435,13.416407864998739
CHNCXR_0424_1.png,attunet,0.9471893310546875,0.9878806473882028,0.7958843159065628,0.9967986384082343,0.8815496765803074,0.7881884944920441,15.0
CHNCXR_0429_1.png,segnet,0.774871826171875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0429_1.png,unet,0.983306884765625,0.9768221167271712,0.9483529890199268,0.9934622504036863,0.9623770548180756,0.9274824340448098,3.0
CHNCXR_0429_1.png,resunetpp,0.981414794921875,0.9771573604060914,0.9394062627084181,0.9936197865385373,0.9579100145137881,0.9192200557103064,4.0
CHNCXR_0429_1.png,attunet,0.9850616455078125,0.97392142021606,0.9593330622204148,0.9925367256114371,0.9665721992693004,0.9353069450868962,3.0
CHNCXR_0438_1.png,segnet,0.7410736083984375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0438_1.png,unet,0.9774017333984375,0.9706454357603015,0.941186870175025,0.9900549756007165,0.9556891960625916,0.9151386660554665,4.242640687119285
CHNCXR_0438_1.png,resunetpp,0.9776153564453125,0.974299351364582,0.938299251576404,0.9913521526962753,0.9559604935306656,0.9156363218126402,4.242640687119285
CHNCXR_0438_1.png,attunet,0.97918701171875,0.9756751813692617,0.9431315929047086,0.9917845450614615,0.9591274122018458,0.9214647627821281,4.0
CHNCXR_0440_1.png,segnet,0.754913330078125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0440_1.png,unet,0.9757537841796875,0.9778775671927623,0.92192753081808,0.9932287666248939,0.9490786732895369,0.9030920290297005,6.708203932499369
CHNCXR_0440_1.png,resunetpp,0.9696197509765625,0.9719594821224928,0.9020669904121529,0.9915511177588228,0.9357099034518389,0.8791868932038835,8.0
CHNCXR_0440_1.png,attunet,0.9777374267578125,0.9625007917907139,0.9460216660440792,0.9880341189311558,0.9541900844610506,0.9123934189984388,5.385164807134504
CHNCXR_0446_1.png,segnet,0.764892578125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0446_1.png,unet,0.9880218505859375,0.9636040834442965,0.9863058151609554,0.9885493137567827,0.974822797395683,0.9508822425228382,2.8284271247461903
CHNCXR_0446_1.png,resunetpp,0.98126220703125,0.9396081349206349,0.983515057113188,0.9805697414618576,0.9610603754439371,0.9250396776950311,5.830951894845301
CHNCXR_0446_1.png,attunet,0.9850921630859375,0.9557253836922882,0.9820872274143302,0.986015799553144,0.9687269933740917,0.9393506735365323,5.0
CHNCXR_0449_1.png,segnet,0.753204345703125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0449_1.png,unet,0.986785888671875,0.9655717761557178,0.9814517126252009,0.9885336898829059,0.973446985956951,0.9482676224611708,2.8284271247461903
CHNCXR_0449_1.png,resunetpp,0.9843597412109375,0.9544609107817844,0.9835538518610115,0.9846237996839674,0.968789013732834,0.9394673123486683,3.1622776601683795
CHNCXR_0449_1.png,attunet,0.9850921630859375,0.9583207672356596,0.9823172993693582,0.986001377577894,0.9701706713888804,0.942069374444115,3.129822128134696
CHNCXR_0463_1.png,segnet,0.7330474853515625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0463_1.png,unet,0.972686767578125,0.9828444936358606,0.9136324664189769,0.9941924606065652,0.9469755317258132,0.8992910993586137,9.0
CHNCXR_0463_1.png,resunetpp,0.9739532470703125,0.9847703267010562,0.9166047442126322,0.9948377427613914,0.9494656443352378,0.903793045144564,8.246211251235321
CHNCXR_0463_1.png,attunet,0.9737548828125,0.9836286712857931,0.9169476993426693,0.994442247247143,0.9491184475210034,0.9031640581015652,8.06225774829855
CHNCXR_0467_1.png,segnet,0.7156982421875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0467_1.png,unet,0.985076904296875,0.9784800520381614,0.9688170888793474,0.9915359031212689,0.9736245954692556,0.948604761154028,2.8284271247461903
CHNCXR_0467_1.png,resunetpp,0.9840850830078125,0.9761762954139369,0.9676363246028339,0.9906191369606003,0.9718875502008032,0.9453125,3.0
CHNCXR_0467_1.png,attunet,0.983551025390625,0.9752544942603422,0.9666702447402319,0.9902566945249872,0.9709433962264151,0.9435276861019435,3.0
CHNCXR_0468_1.png,segnet,0.67584228515625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0468_1.png,unet,0.97723388671875,0.9842600764930862,0.9448785539446432,0.9927526415605527,0.9641673471348288,0.9308138186876884,4.0
CHNCXR_0468_1.png,resunetpp,0.97918701171875,0.9814958341406704,0.9537751835812465,0.9913754176826515,0.967436974789916,0.9369277721261444,4.0
CHNCXR_0468_1.png,attunet,0.9786834716796875,0.979095254188191,0.9546224816418754,0.9902239682109636,0.9667040064828276,0.9355538127969738,3.605551275463989
CHNCXR_0473_1.png,segnet,0.743682861328125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0473_1.png,unet,0.980377197265625,0.9626580768313052,0.9607096082867008,0.9871558127128729,0.9616828556105119,0.9261937557392103,5.0
CHNCXR_0473_1.png,resunetpp,0.9810333251953125,0.961929084753816,0.9641624002857483,0.9868480446468875,0.9630444477478817,0.9287229772349332,4.123105625617661
CHNCXR_0473_1.png,attunet,0.981201171875,0.9615703949709405,0.9652339564233837,0.9867044195494276,0.9633986928104575,0.9293820933165196,5.0
CHNCXR_0477_1.png,segnet,0.7048187255859375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0477_1.png,unet,0.9803009033203125,0.9690812720848057,0.9640217110364435,0.9871187027775974,0.9665448702998264,0.9352557673019057,3.1622776601683795
CHNCXR_0477_1.png,resunetpp,0.981964111328125,0.9707147670139429,0.9681054536055829,0.9877681799484748,0.9694083544696931,0.9406328478151682,3.1622776601683795
CHNCXR_0477_1.png,attunet,0.9812774658203125,0.9672477821332783,0.9693977772034117,0.9862527332164275,0.9683215862442878,0.9385885885885886,3.0
CHNCXR_0478_1.png,segnet,0.699310302734375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0478_1.png,unet,0.97601318359375,0.9669859909353111,0.952755505937278,0.9860135282566005,0.9598180052144574,0.9227404531380548,8.0
CHNCXR_0478_1.png,resunetpp,0.97515869140625,0.9766902225503639,0.9398152846848675,0.9903556622299804,0.9578980035171201,0.9191979352789359,6.0
CHNCXR_0478_1.png,attunet,0.956024169921875,0.9002664636467453,0.9601136709631585,0.9542657647828933,0.9292274446245273,0.8678102926337034,14.259406145362483
CHNCXR_0508_1.png,segnet,0.7509918212890625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0508_1.png,unet,0.9474334716796875,0.9487590630228667,0.8339359029352289,0.9850661356848244,0.88764961027949,0.797994605371174,24.071667975819796
CHNCXR_0508_1.png,resunetpp,0.944915771484375,0.9353291772281975,0.8366321465776089,0.9808196354918016,0.883231983438996,0.7908822336789666,24.60463430803987
CHNCXR_0508_1.png,attunet,0.9519195556640625,0.9486847485348235,0.8530547214902874,0.9847004083954731,0.8983318813925725,0.8154287722586692,20.370228608638953
CHNCXR_0513_1.png,segnet,0.6072998046875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0513_1.png,unet,0.9070281982421875,0.9784673844205193,0.7804243083618277,0.988894472361809,0.8682964788275728,0.7672473068989227,37.64306044943742
CHNCXR_0513_1.png,resunetpp,0.9043121337890625,0.970510031423737,0.7800357475909232,0.9846733668341708,0.8649102776760518,0.761975252410233,38.06967090736601
CHNCXR_0513_1.png,attunet,0.9085845947265625,0.972934131736527,0.7891669257071806,0.9858040201005025,0.8714681083864324,0.7722139842591537,38.24131958471266
CHNCXR_0515_1.png,segnet,0.6972503662109375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0515_1.png,unet,0.968780517578125,0.9434780441608932,0.9540345748702183,0.9751832804464383,0.9487269446672013,0.9024553039332539,6.0
CHNCXR_0515_1.png,resunetpp,0.9699554443359375,0.949270990447461,0.9516153419686507,0.9779188094977569,0.9504417205708389,0.9055635491606715,5.0990195135927845
CHNCXR_0515_1.png,attunet,0.9685211181640625,0.9397012267510882,0.9574618214807722,0.9733231206915417,0.9484983897945428,0.9020417853751187,6.324555320336759
CHNCXR_0517_1.png,segnet,0.73248291015625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0517_1.png,unet,0.9690399169921875,0.963024908906278,0.9195756331279945,0.9871052412298975,0.9407988795845126,0.8882155253154096,5.830951894845301
CHNCXR_0517_1.png,resunetpp,0.9676666259765625,0.9622143585437534,0.9150695870408396,0.9868760936588618,0.938049992691127,0.8833278273317916,7.364025693426366
CHNCXR_0517_1.png,attunet,0.9715576171875,0.9632761679479598,0.9291010723248916,0.9870635780351638,0.9458800301956913,0.897317247837823,5.787427483507071
